TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
3,0.5272281765937805,0.5271509289741516,0.4734885394573211,chicago,1,False,True,False
4,0.6377159357070923,0.5862136483192444,0.4173673391342163,chicago,1,False,True,False
random,0.2068307846784591,0.3417620360851288,0.7920093536376953,saopaulo,random,True,False,False
1,0.1951720416545868,0.3270796835422516,0.7876059412956238,london,4,True,False,True
2,0.2046662122011184,0.3366193473339081,0.7855069637298584,london,4,True,False,True
3,0.2227677702903747,0.3477444052696228,0.783362865447998,london,4,True,False,True
2,0.4398117661476135,0.4757071137428283,0.5587241649627686,chicago,1,False,True,True
3,0.5065845847129822,0.5007463693618774,0.4940989315509796,chicago,1,False,True,True
4,0.6375236511230469,0.568235456943512,0.4195786714553833,chicago,1,False,True,True
1,0.7628294229507446,0.6745946407318115,0.1471675634384155,saopaulo,4,False,True,False
2,0.7864137887954712,0.6664758324623108,0.1563187539577484,saopaulo,4,False,True,False
3,0.6151574850082397,0.6051014065742493,0.3641315996646881,saopaulo,4,False,True,False
1,0.3863110244274139,0.4743021428585052,0.6154206991195679,hongkong,3,False,False,True
2,0.3705234229564667,0.4617927670478821,0.6247841119766235,hongkong,3,False,False,True
4,0.3973535299301147,0.4707153141498565,0.5960285663604736,hongkong,3,False,False,True
1,1.1661527156829834,0.878610372543335,-0.3010116815567016,saopaulo,3,True,True,False
2,1.0007274150848389,0.8131093382835388,-0.0699497535824775,saopaulo,3,True,True,False
4,1.0473233461380005,0.8322164416313171,-0.1773316264152526,saopaulo,3,True,True,False
1,0.1996626853942871,0.3271096050739288,0.7727386951446533,chicago,3,True,False,False
2,0.1846033483743667,0.31077441573143,0.8161308169364929,chicago,3,True,False,False
4,0.2035600990056991,0.3199096620082855,0.8089211583137512,chicago,3,True,False,False
random,0.157986432313919,0.2854819893836975,0.841392457485199,chicago,random,False,False,True
1,0.2339025437831878,0.3379539847373962,0.735437273979187,chicago,4,True,False,True
2,0.1808399111032486,0.3049314022064209,0.8199334740638733,chicago,4,True,False,True
3,0.173488050699234,0.2998289167881012,0.8257927894592285,chicago,4,True,False,True
2,0.3861059844493866,0.4591787457466125,0.6091703176498413,hongkong,1,False,False,False
3,0.4281329214572906,0.4810052216053009,0.5725805759429932,hongkong,1,False,False,False
4,0.4574624001979828,0.5008317828178406,0.5344046354293823,hongkong,1,False,False,False
1,0.925853431224823,0.7845476269721985,-0.0162049662321805,london,4,True,True,True
2,0.9739338159561156,0.8102777004241943,-0.0273688230663537,london,4,True,True,True
3,1.0402750968933103,0.8418000340461731,-0.0118025541305542,london,4,True,True,True
random,0.19739431142807,0.330891489982605,0.8014944195747375,saopaulo,random,False,False,False
2,0.9470638632774352,0.7821387052536011,-0.0111937392503023,saopaulo,1,True,True,True
3,1.0626949071884155,0.8286945819854736,-0.0989540740847587,saopaulo,1,True,True,True
4,1.3716063499450684,0.9628956317901612,-0.5582951903343201,saopaulo,1,True,True,True
